State,District,Year,Cluster,Power_House,Power_Senate,Power_Total
CA,3.0,2014,Rural,6.65513110608279,0.17716069950307753,7.425780148921177
CA,3.0,2016,Rural,3.891565421106294,0.16114290930711891,4.5925370765922615
CA,4.0,2000,Rural,3.211066619999165,,
CA,4.0,2002,Rural,4.376252702336044,,
CA,4.0,2004,Rural,2.946645097224555,0.17639088290207453,3.713945437848579
CA,4.0,2006,Rural,3.611503360503877,0.19422405813592197,4.456378013395137
CA,4.0,2008,Rural,2.7043106712099085,0.19422405813592197,3.549185324101169
CA,4.0,2010,Rural,3.286997623500718,0.21573418441907313,4.225441325723686
CA,4.0,2012,Rural,3.0893947257853243,0.17716069950307753,3.8600437686237115
CA,4.0,2014,Rural,4.736328587532088,0.17716069950307753,5.506977630370475
CA,4.0,2016,Rural,2.849181430175111,0.16114290930711891,3.550153085661078
CA,5.0,2000,Suburban,4.671609229231193,,
CA,5.0,2002,Suburban,7.600054720393987,,
CA,5.0,2004,Suburban,5.17097840082322,0.17639088290207453,5.9382787414472435
CA,5.0,2006,Suburban,6.699449305267107,0.19422405813592197,7.544323958158367
CA,5.0,2008,Suburban,4.5217155388754495,0.19422405813592197,5.36659019176671
CA,5.0,2010,Suburban,5.800127602807262,0.21573418441907313,6.73857130503023
CA,5.0,2012,Suburban,3.6708428622295965,0.17716069950307753,4.441491905067984
CA,5.0,2014,Suburban,5.8428962067917825,0.17716069950307753,6.613545249630169
CA,5.0,2016,Suburban,3.4235905933424857,0.16114290930711891,4.124562248828453
CA,6.0,2000,Urban,3.5320961577857997,,
CA,6.0,2002,Urban,4.771834722732543,,
CA,6.0,2004,Urban,3.208552718125435,0.17639088290207453,3.9758530587494594
CA,6.0,2006,Urban,4.054689654053878,0.19422405813592197,4.899564306945139
CA,6.0,2008,Urban,3.1214688383765865,0.19422405813592197,3.966343491267847
CA,6.0,2010,Urban,3.8291875995588778,0.21573418441907313,4.7676313017818455
CA,6.0,2012,Urban,4.671303714153583,0.17716069950307753,5.44195275699197
CA,6.0,2014,Urban,7.493106342165208,0.17716069950307753,8.263755385003595
CA,6.0,2016,Urban,4.247853771881757,0.16114290930711891,4.948825427367724
CA,7.0,2000,Suburban,4.78952435233657,,
CA,7.0,2002,Suburban,7.226686708677805,,
CA,7.0,2004,Suburban,4.560441815603095,0.17639088290207453,5.327742156227119
CA,7.0,2006,Suburban,7.118147003971926,0.19422405813592197,7.963021656863187
CA,7.0,2008,Suburban,4.259433580522462,0.19422405813592197,5.104308233413722
CA,7.0,2010,Suburban,5.5892150506382885,0.21573418441907313,6.527658752861257
CA,7.0,2012,Suburban,3.6591033001452664,0.17716069950307753,4.429752342983654
CA,7.0,2014,Suburban,5.4470087751311365,0.17716069950307753,6.217657817969524
CA,7.0,2016,Suburban,3.3635944715961266,0.16114290930711891,4.064566127082093
CA,8.0,2000,Rural,4.641922127114396,,
CA,8.0,2002,Rural,6.232820787703891,,
CA,8.0,2004,Rural,3.702825996800758,0.17639088290207453,4.470126337424782
CA,8.0,2006,Rural,5.415973873342035,0.19422405813592197,6.260848526233296
CA,8.0,2008,Rural,3.505733627347527,0.19422405813592197,4.350608280238788
CA,8.0,2010,Rural,4.767444077880967,0.21573418441907313,5.705887780103935
CA,8.0,2012,Rural,5.5665649840796245,0.17716069950307753,6.337214026918012
CA,8.0,2014,Rural,8.730879374170566,0.17716069950307753,9.501528417008954
CA,8.0,2016,Rural,4.5453099219570285,0.16114290930711891,5.246281577442995
CA,9.0,2000,Suburban,4.658746797111577,,
CA,9.0,2002,Suburban,5.991001515723384,,
CA,9.0,2004,Suburban,3.9209689498468863,0.17639088290207453,4.6882692904709105
CA,9.0,2006,Suburban,5.1629957766694545,0.19422405813592197,6.007870429560715
CA,9.0,2008,Suburban,3.602305475504323,0.19422405813592197,4.447180128395583
CA,9.0,2010,Suburban,4.671041875890418,0.21573418441907313,5.609485578113386
CA,9.0,2012,Suburban,4.693139099949783,0.17716069950307753,5.46378814278817
CA,9.0,2014,Suburban,8.250552787036732,0.17716069950307753,9.02120182987512
CA,9.0,2016,Suburban,4.307466994034158,0.16114290930711891,5.008438649520125
CA,10.0,2000,Suburban,3.280635393463006,,
CA,10.0,2002,Suburban,5.98096855804829,,
CA,10.0,2004,Suburban,3.5958417685788153,0.17639088290207453,4.3631421092028395
CA,10.0,2006,Suburban,5.076709074109799,0.19422405813592197,5.92158372700106
CA,10.0,2008,Suburban,3.387935561465621,0.19422405813592197,4.232810214356881
CA,10.0,2010,Suburban,4.2770502040152945,0.21573418441907313,5.215493906238263
CA,10.0,2012,Suburban,4.780137572359332,0.17716069950307753,5.550786615197719
CA,10.0,2014,Suburban,7.955133049600255,0.17716069950307753,8.725782092438642
CA,10.0,2016,Suburban,4.146951368701299,0.16114290930711891,4.847923024187266
CA,11.0,2000,Urban,4.793702991750037,,
CA,11.0,2002,Urban,5.748580100715123,,
CA,11.0,2004,Urban,3.74294921940794,0.17639088290207453,4.510249560031964
CA,11.0,2006,Urban,4.848155761548307,0.19422405813592197,5.693030414439567
CA,11.0,2008,Urban,3.3600344067523253,0.19422405813592197,4.204909059643586
CA,11.0,2010,Urban,4.1579522916554055,0.21573418441907313,5.096395993878374
CA,11.0,2012,Urban,3.473681650971415,0.17716069950307753,4.244330693809802
CA,11.0,2014,Urban,5.725343806895604,0.17716069950307753,6.495992849733991
CA,11.0,2016,Urban,3.3533528498469196,0.16114290930711891,4.054324505332887
CA,12.0,2000,Urban,4.704642541259715,,
CA,12.0,2002,Urban,6.452278944923347,,
CA,12.0,2004,Urban,3.9588438592393476,0.17639088290207453,4.726144199863372
CA,12.0,2006,Urban,5.48474144928808,0.19422405813592197,6.32961610217934
CA,12.0,2008,Urban,3.747381517164881,0.19422405813592197,4.5922561700561415
CA,12.0,2010,Urban,4.971117805549756,0.21573418441907313,5.909561507772724
CA,12.0,2012,Urban,3.3536002575565,0.17716069950307753,4.124249300394887
CA,12.0,2014,Urban,5.201181708484167,0.17716069950307753,5.971830751322555
CA,12.0,2016,Urban,2.9512018769643937,0.16114290930711891,3.652173532450361
CA,13.0,2000,Urban,5.460124709248359,,
CA,13.0,2002,Urban,8.21537425137402,,
CA,13.0,2004,Urban,4.952431891680409,0.17639088290207453,5.719732232304433
CA,13.0,2006,Urban,6.761462369081185,0.19422405813592197,7.606337021972445
CA,13.0,2008,Urban,4.581355714783118,0.19422405813592197,5.426230367674378
CA,13.0,2010,Urban,6.083539159741571,0.21573418441907313,7.021982861964539
CA,13.0,2012,Urban,3.4652195909654795,0.17716069950307753,4.235868633803866
CA,13.0,2014,Urban,5.251245858079829,0.17716069950307753,6.021894900918216
CA,13.0,2016,Urban,3.0972121992994106,0.16114290930711891,3.798183854785378
CA,14.0,2000,Urban,4.342878981334306,,
CA,14.0,2002,Urban,5.82485816470369,,
CA,14.0,2004,Urban,3.8184261974584555,0.17639088290207453,4.585726538082479
CA,14.0,2006,Urban,5.035880649628604,0.19422405813592197,5.880755302519864
CA,14.0,2008,Urban,3.6661460739241694,0.19422405813592197,4.511020726815429
CA,14.0,2010,Urban,4.56894306640045,0.21573418441907313,5.507386768623418
CA,14.0,2012,Urban,3.8717221032743154,0.17716069950307753,4.642371146112703
CA,14.0,2014,Urban,6.704839553189492,0.17716069950307753,7.47548859602788
CA,14.0,2016,Urban,3.491047209431413,0.16114290930711891,4.19201886491738
CA,15.0,2000,Urban,4.221119103096613,,
CA,15.0,2002,Urban,7.517553487393063,,
CA,15.0,2004,Urban,4.665528277766891,0.17639088290207453,5.432828618390915
CA,15.0,2006,Urban,6.261035074318486,0.19422405813592197,7.105909727209747
CA,15.0,2008,Urban,4.19130806533411,0.19422405813592197,5.036182718225371
CA,15.0,2010,Urban,5.358626048281221,0.21573418441907313,6.297069750504189
CA,15.0,2012,Urban,4.328367253304709,0.17716069950307753,5.0990162961430965
CA,15.0,2014,Urban,6.997606818468084,0.17716069950307753,7.768255861306471
CA,15.0,2016,Urban,3.7147516502784206,0.16114290930711891,4.415723305764388
CA,16.0,2000,Suburban,6.259937651020996,,
CA,16.0,2002,Suburban,9.260459689218973,,
CA,16.0,2004,Suburban,5.486035297151102,0.17639088290207453,6.253335637775126
CA,16.0,2006,Suburban,7.349752680822291,0.19422405813592197,8.194627333713552
CA,16.0,2008,Suburban,4.870280089807965,0.19422405813592197,5.715154742699225
CA,16.0,2010,Suburban,6.407873995565751,0.21573418441907313,7.346317697788719
CA,16.0,2012,Suburban,6.78195998643608,0.17716069950307753,7.552609029274468
CA,16.0,2014,Suburban,10.962508221881166,0.17716069950307753,11.733157264719553
CA,16.0,2016,Suburban,5.953940317702255,0.16114290930711891,6.654911973188222
CA,17.0,2000,Urban,4.790189691511784,,
CA,17.0,2002,Urban,6.698103097202872,,
CA,17.0,2004,Urban,4.4797849703214245,0.17639088290207453,5.247085310945448
CA,17.0,2006,Urban,6.277739762575882,0.19422405813592197,7.122614415467142
CA,17.0,2008,Urban,4.3739557180723105,0.19422405813592197,5.2188303709635715
CA,17.0,2010,Urban,5.613593878937235,0.21573418441907313,6.552037581160203
CA,17.0,2012,Urban,4.614078476246724,0.17716069950307753,5.384727519085111
CA,17.0,2014,Urban,7.4400333313493245,0.17716069950307753,8.210682374187712
CA,17.0,2016,Urban,4.288311777419466,0.16114290930711891,4.989283432905433
CA,18.0,2000,Urban,5.545450512399627,,
CA,18.0,2002,Urban,9.124670371282837,,
CA,18.0,2004,Urban,6.505969226765558,0.17639088290207453,7.2732695673895815
CA,18.0,2006,Urban,9.198531914306477,0.19422405813592197,10.043406567197737
CA,18.0,2008,Urban,7.680963500061448,0.19422405813592197,8.525838152952709
CA,18.0,2010,Urban,8.027679438704654,0.21573418441907313,8.966123140927621
CA,18.0,2012,Urban,3.311982088800864,0.17716069950307753,4.082631131639252
CA,18.0,2014,Urban,5.09201266892752,0.17716069950307753,5.862661711765908
CA,18.0,2016,Urban,3.0870867162658597,0.16114290930711891,3.788058371751827
CA,19.0,2000,Urban,4.492060283449004,,
CA,19.0,2002,Urban,6.337055297144523,,
CA,19.0,2004,Urban,4.250544069640914,0.17639088290207453,5.017844410264938
CA,19.0,2006,Urban,5.494686638021034,0.19422405813592197,6.339561290912295
CA,19.0,2008,Urban,5.49145803702341,0.19422405813592197,6.33633268991467
CA,19.0,2010,Urban,5.027601532412947,0.21573418441907313,5.966045234635915
CA,19.0,2012,Urban,4.512370664175838,0.17716069950307753,5.283019707014224
CA,19.0,2014,Urban,7.825460919648167,0.17716069950307753,8.596109962486555
CA,19.0,2016,Urban,4.067305775980932,0.16114290930711891,4.768277431466899
CA,20.0,2000,Urban,7.903014209619549,,
CA,20.0,2002,Urban,13.374348000534974,,
CA,20.0,2004,Urban,8.7538079064393,0.17639088290207453,9.521108247063324
CA,20.0,2006,Urban,16.361256544502616,0.19422405813592197,17.206131197393876
CA,20.0,2008,Urban,7.9909861676029434,0.19422405813592197,8.835860820494204
CA,20.0,2010,Urban,11.18017977729082,0.21573418441907313,12.118623479513786
CA,20.0,2012,Urban,4.281518397684555,0.17716069950307753,5.0521674405229415
CA,20.0,2014,Urban,7.089986103627237,0.17716069950307753,7.860635146465624
CA,20.0,2016,Urban,3.909441692631875,0.16114290930711891,4.610413348117842
CA,21.0,2000,Rural,5.022601707684581,,
CA,21.0,2002,Rural,8.05165944701203,,
CA,21.0,2004,Rural,5.199802407508515,0.17639088290207453,5.967102748132539
CA,21.0,2006,Rural,7.009624214045885,0.19422405813592197,7.854498866937146
CA,21.0,2008,Rural,4.766103472106379,0.19422405813592197,5.61097812499764
CA,21.0,2010,Rural,7.354076732436626,0.21573418441907313,8.292520434659593
CA,21.0,2012,Rural,8.599709329824652,0.17716069950307753,9.37035837266304
CA,21.0,2014,Rural,12.598107764213815,0.17716069950307753,13.368756807052202
CA,21.0,2016,Rural,7.552413751434958,0.16114290930711891,8.253385406920925
CA,22.0,2000,Suburban,3.920492413847179,,
CA,22.0,2002,Suburban,6.086982986882552,,
CA,22.0,2004,Suburban,4.775914109960646,0.17639088290207453,5.54321445058467
CA,22.0,2006,Suburban,5.304927216398591,0.19422405813592197,6.149801869289851
CA,22.0,2008,Suburban,4.453370979162677,0.19422405813592197,5.298245632053938
CA,22.0,2010,Suburban,5.692718443838486,0.21573418441907313,6.631162146061454
CA,22.0,2012,Suburban,4.6741858736754525,0.17716069950307753,5.444834916513839
CA,22.0,2014,Suburban,7.499512531685441,0.17716069950307753,8.270161574523827
CA,22.0,2016,Suburban,4.255934901219751,0.16114290930711891,4.956906556705718
CA,23.0,2000,Suburban,4.524190848466752,,
CA,23.0,2002,Suburban,6.164392006016446,,
CA,23.0,2004,Suburban,4.093378142179397,0.17639088290207453,4.86067848280342
CA,23.0,2006,Suburban,5.683400492182483,0.19422405813592197,6.528275145073744
CA,23.0,2008,Suburban,3.971595151476639,0.19422405813592197,4.8164698043679
CA,23.0,2010,Suburban,5.1689470337997445,0.21573418441907313,6.107390736022713
CA,23.0,2012,Suburban,4.629565330111156,0.17716069950307753,5.400214372949543
CA,23.0,2014,Suburban,7.460292592675485,0.17716069950307753,8.230941635513872
CA,23.0,2016,Suburban,4.139346976620968,0.16114290930711891,4.840318632106935
CA,24.0,2000,Suburban,4.247294473420431,,
CA,24.0,2002,Suburban,5.405230100645385,,
CA,24.0,2004,Suburban,3.5164464199059,0.17639088290207453,4.283746760529924
CA,24.0,2006,Suburban,4.778013493110104,0.19422405813592197,5.622888146001365
CA,24.0,2008,Suburban,3.3327556556863476,0.19422405813592197,4.1776303085776085
CA,24.0,2010,Suburban,4.160876114074579,0.21573418441907313,5.099319816297547
CA,24.0,2012,Suburban,3.5150002636250197,0.17716069950307753,4.285649306463407
CA,24.0,2014,Suburban,5.030332907431814,0.17716069950307753,5.8009819502702005
CA,24.0,2016,Suburban,3.217358291454053,0.16114290930711891,3.91832994694002
CA,25.0,2000,Suburban,4.488773577283214,,
CA,25.0,2002,Suburban,8.042722944280015,,
CA,25.0,2004,Suburban,4.425366199052972,0.17639088290207453,5.1926665396769955
CA,25.0,2006,Suburban,6.3786493847792665,0.19422405813592197,7.223524037670527
CA,25.0,2008,Suburban,3.990598150756817,0.19422405813592197,4.835472803648077
CA,25.0,2010,Suburban,5.226407994313668,0.21573418441907313,6.164851696536636
CA,25.0,2012,Suburban,4.22698932685195,0.17716069950307753,4.997638369690337
CA,25.0,2014,Suburban,8.766393155200225,0.17716069950307753,9.537042198038613
CA,25.0,2016,Suburban,3.829055640007505,0.16114290930711891,4.530027295493472
CA,26.0,2000,Suburban,8.711863816144826,,
CA,26.0,2002,Suburban,6.687621213134488,,
CA,26.0,2004,Suburban,3.9807807903442183,0.17639088290207453,4.7480811309682425
CA,26.0,2006,Suburban,5.58210154959139,0.19422405813592197,6.426976202482651
CA,26.0,2008,Suburban,3.743495676262494,0.19422405813592197,4.588370329153754
CA,26.0,2010,Suburban,4.799685140654773,0.21573418441907313,5.7381288428777415
CA,26.0,2012,Suburban,3.7888116392293556,0.17716069950307753,4.559460682067742
CA,26.0,2014,Suburban,5.8882758539472055,0.17716069950307753,6.658924896785592
CA,26.0,2016,Suburban,3.5675170438126766,0.16114290930711891,4.2684886992986435
CA,27.0,2000,Urban,4.634478667494694,,
CA,27.0,2002,Urban,7.763312139491193,,
CA,27.0,2004,Urban,4.970228332289586,0.17639088290207453,5.7375286729136095
CA,27.0,2006,Urban,7.422582464891185,0.19422405813592197,8.267457117782445
CA,27.0,2008,Urban,4.698475344750628,0.19422405813592197,5.543349997641888
CA,27.0,2010,Urban,6.329794977940664,0.21573418441907313,7.268238680163632
CA,27.0,2012,Urban,4.149239859257784,0.17716069950307753,4.9198889020961705
CA,27.0,2014,Urban,7.838219156607619,0.17716069950307753,8.608868199446006
CA,27.0,2016,Urban,3.9899134986753486,0.16114290930711891,4.6908851541613155
CA,28.0,2000,Urban,4.8733180960920865,,
CA,28.0,2002,Urban,9.678106188181097,,
CA,28.0,2004,Urban,6.153467478924374,0.17639088290207453,6.920767819548398
CA,28.0,2006,Urban,9.255659835989707,0.19422405813592197,10.100534488880967
CA,28.0,2008,Urban,7.26633289977547,0.19422405813592197,8.11120755266673
CA,28.0,2010,Urban,7.867387319345118,0.21573418441907313,8.805831021568086
CA,28.0,2012,Urban,4.0533255509482755,0.17716069950307753,4.823974593786662
CA,28.0,2014,Urban,8.315040244794785,0.17716069950307753,9.085689287633173
CA,28.0,2016,Urban,3.6981017643643517,0.16114290930711891,4.3990734198503185
CA,29.0,2000,Urban,4.198135188349335,,
CA,29.0,2002,Urban,8.227676257394624,,
CA,29.0,2004,Urban,4.834841803976174,0.17639088290207453,5.602142144600197
CA,29.0,2006,Urban,6.973306183927924,0.19422405813592197,7.8181808368191845
CA,29.0,2008,Urban,4.713779319707369,0.19422405813592197,5.558653972598629
CA,29.0,2010,Urban,6.20632300187431,0.21573418441907313,7.144766704097278
CA,29.0,2012,Urban,6.654201129883352,0.17716069950307753,7.424850172721738
CA,29.0,2014,Urban,14.894028983780402,0.17716069950307753,15.66467802661879
CA,29.0,2016,Urban,5.819908743830896,0.16114290930711891,6.520880399316863
CA,30.0,2000,Urban,10.0080064051241,,
CA,30.0,2002,Urban,5.388134250752992,,
CA,30.0,2004,Urban,3.28788381933736,0.17639088290207453,4.055184159961384
CA,30.0,2006,Urban,4.722907043743565,0.19422405813592197,5.567781696634826
CA,30.0,2008,Urban,4.118751853438334,0.19422405813592197,4.963626506329595
CA,30.0,2010,Urban,4.206151917794967,0.21573418441907313,5.1445956200179355
CA,30.0,2012,Urban,4.03468212756858,0.17716069950307753,4.8053311704069674
CA,30.0,2014,Urban,7.58247840889273,0.17716069950307753,8.353127451731117
CA,30.0,2016,Urban,3.53852033233783,0.16114290930711891,4.239491987823797
CA,31.0,2000,Suburban,8.856297713303931,,
CA,31.0,2002,Suburban,14.871436432044971,,
CA,31.0,2004,Suburban,8.975774384935061,0.17639088290207453,9.743074725559085
CA,31.0,2006,Suburban,15.395984727183151,0.19422405813592197,16.24085938007441
CA,31.0,2008,Suburban,9.012662791221667,0.19422405813592197,9.857537444112927
CA,31.0,2010,Suburban,10.976225495576582,0.21573418441907313,11.91466919779955
CA,31.0,2012,Suburban,6.202742852889548,0.17716069950307753,6.973391895727936
CA,31.0,2014,Suburban,10.021646756995109,0.17716069950307753,10.792295799833497
CA,31.0,2016,Suburban,4.631001778304683,0.16114290930711891,5.33197343379065
CA,32.0,2000,Urban,6.0780297458775765,,
CA,32.0,2002,Urban,11.753781779287486,,
CA,32.0,2004,Urban,7.1354159233941745,0.17639088290207453,7.902716264018198
CA,32.0,2006,Urban,10.906790567807517,0.19422405813592197,11.751665220698778
CA,32.0,2008,Urban,7.68344218209758,0.19422405813592197,8.528316834988841
CA,32.0,2010,Urban,9.136091214734687,0.21573418441907313,10.074534916957655
CA,32.0,2012,Urban,5.26008489777025,0.17716069950307753,6.030733940608638
CA,32.0,2014,Urban,11.847498992962585,0.17716069950307753,12.618148035800973
CA,32.0,2016,Urban,5.357736035061024,0.16114290930711891,6.058707690546991
CA,33.0,2000,Urban,13.972139553729862,,
CA,33.0,2002,Urban,8.442452025766364,,
CA,33.0,2004,Urban,5.310279639325807,0.17639088290207453,6.077579979949831
CA,33.0,2006,Urban,8.793914611089127,0.19422405813592197,9.638789263980387
CA,33.0,2008,Urban,4.68471844842125,0.19422405813592197,5.529593101312511
CA,33.0,2010,Urban,6.521753308159366,0.21573418441907313,7.460197010382334
CA,33.0,2012,Urban,3.1395202813010172,0.17716069950307753,3.9101693241394044
CA,33.0,2014,Urban,5.463555354011069,0.17716069950307753,6.2342043968494565
CA,33.0,2016,Urban,3.0282933447197165,0.16114290930711891,3.7292650002056837
CA,34.0,2000,Urban,6.723909549968734,,
CA,34.0,2002,Urban,15.192027224112785,,
CA,34.0,2004,Urban,9.053296758014431,0.17639088290207453,9.820597098638455
CA,34.0,2006,Urban,13.365588954677287,0.19422405813592197,14.210463607568547
CA,34.0,2008,Urban,7.826624611603753,0.19422405813592197,8.671499264495013
CA,34.0,2010,Urban,11.131023274969667,0.21573418441907313,12.069466977192635
CA,34.0,2012,Urban,7.112881428266591,0.17716069950307753,7.883530471104978
CA,34.0,2014,Urban,16.228233881306696,0.17716069950307753,16.998882924145082
CA,34.0,2016,Urban,6.283143582397145,0.16114290930711891,6.9841152378831115
CA,35.0,2000,Urban,8.604741212408037,,
CA,35.0,2002,Urban,10.705835751067907,,
CA,35.0,2004,Urban,6.39357573510137,0.17639088290207453,7.160876075725394
CA,35.0,2006,Urban,10.151665888372282,0.19422405813592197,10.996540541263542
CA,35.0,2008,Urban,5.477081153911458,0.19422405813592197,6.321955806802718
CA,35.0,2010,Urban,8.084466506055266,0.21573418441907313,9.022910208278233
CA,35.0,2012,Urban,7.008690776562938,0.17716069950307753,7.779339819401326
CA,35.0,2014,Urban,16.062966829973497,0.17716069950307753,16.833615872811883
CA,35.0,2016,Urban,5.835905995226229,0.16114290930711891,6.536877650712196
CA,36.0,2000,Suburban,4.181808297544024,,
CA,36.0,2002,Suburban,6.956473346272373,,
CA,36.0,2004,Suburban,4.097621740341905,0.17639088290207453,4.864922080965929
CA,36.0,2006,Suburban,6.018549168537432,0.19422405813592197,6.863423821428693
CA,36.0,2008,Suburban,3.992159398940481,0.19422405813592197,4.837034051831742
CA,36.0,2010,Suburban,5.207384070612128,0.21573418441907313,6.145827772835096
CA,36.0,2012,Suburban,4.804412372322741,0.17716069950307753,5.575061415161128
CA,36.0,2014,Suburban,7.454953443815743,0.17716069950307753,8.22560248665413
CA,36.0,2016,Suburban,4.298911945386623,0.16114290930711891,4.9998836008725895
CA,37.0,2000,Urban,8.828073273008165,,
CA,37.0,2002,Urban,11.492667678021423,,
CA,37.0,2004,Urban,6.316401167270936,0.17639088290207453,7.0837015078949594
CA,37.0,2006,Urban,10.208039852187582,0.19422405813592197,11.052914505078842
CA,37.0,2008,Urban,5.706068974961769,0.19422405813592197,6.55094362785303
CA,37.0,2010,Urban,7.966984814926943,0.21573418441907313,8.905428517149911
CA,37.0,2012,Urban,4.173971116119876,0.17716069950307753,4.944620158958264
CA,37.0,2014,Urban,8.707918981521797,0.17716069950307753,9.478568024360184
CA,37.0,2016,Urban,4.214572305202468,0.16114290930711891,4.915543960688435
CA,38.0,2000,Urban,5.551792673854387,,
CA,38.0,2002,Urban,11.360150862803458,,
CA,38.0,2004,Urban,8.557907078244945,0.17639088290207453,9.325207418868969
CA,38.0,2006,Urban,10.019939679963127,0.19422405813592197,10.864814332854387
CA,38.0,2008,Urban,6.276518289774296,0.19422405813592197,7.1213929426655564
CA,38.0,2010,Urban,8.595348197555483,0.21573418441907313,9.53379189977845
CA,38.0,2012,Urban,4.649281453551354,0.17716069950307753,5.419930496389741
CA,38.0,2014,Urban,10.15434606011373,0.17716069950307753,10.924995102952117
CA,38.0,2016,Urban,4.308227853554719,0.16114290930711891,5.009199509040686
CA,39.0,2000,Suburban,4.851919419322284,,
CA,39.0,2002,Suburban,10.488116963480376,,
CA,39.0,2004,Suburban,6.061928663223491,0.17639088290207453,6.829229003847515
CA,39.0,2006,Suburban,9.129668684323446,0.19422405813592197,9.974543337214707
CA,39.0,2008,Suburban,5.561054820878424,0.19422405813592197,6.405929473769685
CA,39.0,2010,Suburban,7.754282302401501,0.21573418441907313,8.692726004624468
CA,39.0,2012,Suburban,3.968773688617954,0.17716069950307753,4.739422731456341
CA,39.0,2014,Suburban,7.5060987051979735,0.17716069950307753,8.27674774803636
CA,39.0,2016,Suburban,3.795700230778574,0.16114290930711891,4.496671886264541
CA,40.0,2000,Urban,5.290389478473405,,
CA,40.0,2002,Urban,7.318394051609315,,
CA,40.0,2004,Urban,4.601911634092803,0.17639088290207453,5.369211974716826
CA,40.0,2006,Urban,6.6098658858211765,0.19422405813592197,7.4547405387124375
CA,40.0,2008,Urban,4.3160189041628,0.19422405813592197,5.160893557054061
CA,40.0,2010,Urban,5.59112129937659,0.21573418441907313,6.5295650015995585
CA,40.0,2012,Urban,7.964763884574642,0.17716069950307753,8.735412927413028
CA,40.0,2014,Urban,20.25152392717552,0.17716069950307753,21.022172970013905
CA,40.0,2016,Urban,6.698058232918277,0.16114290930711891,7.399029888404244
CA,41.0,2000,Suburban,5.630123412305197,,
CA,41.0,2002,Suburban,7.378276877218094,,
CA,41.0,2004,Suburban,4.567523990919763,0.17639088290207453,5.334824331543786
CA,41.0,2006,Suburban,6.095925483406891,0.19422405813592197,6.940800136298151
CA,41.0,2008,Suburban,3.865481252415926,0.19422405813592197,4.710355905307186
CA,41.0,2010,Suburban,4.943495842519996,0.21573418441907313,5.8819395447429645
CA,41.0,2012,Suburban,5.693074943638558,0.17716069950307753,6.4637239864769445
CA,41.0,2014,Suburban,12.06505477534868,0.17716069950307753,12.835703818187067
CA,41.0,2016,Suburban,5.067832943954835,0.16114290930711891,5.768804599440802
CA,42.0,2000,Suburban,6.597306979291053,,
CA,42.0,2002,Suburban,6.884871184060146,,
CA,42.0,2004,Suburban,4.06462757849812,0.17639088290207453,4.831927919122144
CA,42.0,2006,Suburban,7.708911501695961,0.19422405813592197,8.553786154587222
CA,42.0,2008,Suburban,3.7977615993133647,0.19422405813592197,4.642636252204625
CA,42.0,2010,Suburban,4.892415777062398,0.21573418441907313,5.830859479285366
CA,42.0,2012,Suburban,4.652309639120341,0.17716069950307753,5.422958681958729
CA,42.0,2014,Suburban,8.819119851838787,0.17716069950307753,9.589768894677174
CA,42.0,2016,Suburban,3.933353262323196,0.16114290930711891,4.634324917809163
CA,43.0,2000,Urban,5.2539772607864155,,
CA,43.0,2002,Urban,14.63271875914545,,
CA,43.0,2004,Urban,7.643273155296024,0.17639088290207453,8.410573495920048
CA,43.0,2006,Urban,12.21597849987784,0.19422405813592197,13.0608531527691
CA,43.0,2008,Urban,6.386878796201085,0.19422405813592197,7.231753449092345
CA,43.0,2010,Urban,9.353137042163942,0.21573418441907313,10.29158074438691
CA,43.0,2012,Urban,4.977749459914183,0.17716069950307753,5.74839850275257
CA,43.0,2014,Urban,10.183091994053074,0.17716069950307753,10.953741036891461
CA,43.0,2016,Urban,4.55547659396126,0.16114290930711891,5.256448249447227
CA,44.0,2000,Urban,4.780411784671132,,
CA,44.0,2002,Urban,8.30130413487959,,
CA,44.0,2004,Urban,4.442016142286661,0.17639088290207453,5.209316482910685
CA,44.0,2006,Urban,6.697205925687803,0.19422405813592197,7.542080578579064
CA,44.0,2008,Urban,3.9396912070031953,0.19422405813592197,4.784565859894456
CA,44.0,2010,Urban,5.174215847588298,0.21573418441907313,6.112659549811266
CA,44.0,2012,Urban,6.027800214589687,0.17716069950307753,6.798449257428075
CA,44.0,2014,Urban,14.521797217623654,0.17716069950307753,15.292446260462041
CA,44.0,2016,Urban,5.60497273180766,0.16114290930711891,6.305944387293627
CA,45.0,2000,Urban,4.558196777354879,,
CA,45.0,2002,Urban,7.488785543648387,,
CA,45.0,2004,Urban,4.338583018786064,0.17639088290207453,5.105883359410088
CA,45.0,2006,Urban,6.088242993954375,0.19422405813592197,6.933117646845636
CA,45.0,2008,Urban,3.7566869026867824,0.19422405813592197,4.6015615555780425
CA,45.0,2010,Urban,4.835566559155904,0.21573418441907313,5.774010261378872
CA,45.0,2012,Urban,3.410280631993207,0.17716069950307753,4.180929674831594
CA,45.0,2014,Urban,6.138660053283569,0.17716069950307753,6.909309096121957
CA,45.0,2016,Urban,3.20668015610119,0.16114290930711891,3.9076518115871575
CA,46.0,2000,Urban,8.553734560509119,,
CA,46.0,2002,Urban,5.673276033245398,,
CA,46.0,2004,Urban,3.614153023239004,0.17639088290207453,4.381453363863028
CA,46.0,2006,Urban,5.126837971412751,0.19422405813592197,5.971712624304011
CA,46.0,2008,Urban,3.5053649610729223,0.19422405813592197,4.350239613964183
